source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4405826579,10.20537/2076-7633-2024-16-7-1715-1726,A survey on the application of large language models in software engineering,"Large Language Models (LLMs) are transforming software engineering by bridging the gap between natural language and programming languages.These models have revolutionized communication within development teams and the Software Development Life Cycle (SDLC) by enabling developers to interact with code using natural language, thereby improving workflow efficiency.This survey examines the impact of LLMs across various stages of the SDLC, including requirement gathering, system design, coding, debugging, testing, and documentation.LLMs have proven to be particularly useful in automating repetitive tasks such as code generation, refactoring, and bug detection, thus reducing manual effort and accelerating the development process.The integration of LLMs into the development process offers several advantages, including the automation of error correction, enhanced collaboration, and the ability to generate high-quality, functional code based on natural language input.Additionally, LLMs assist developers in understanding and implementing complex software requirements and design patterns.This paper also discusses the evolution of LLMs from simple code completion tools to sophisticated models capable of performing high-level software engineering tasks.However, despite their benefits, there are challenges associated with LLM adoption, such as issues related to model accuracy, interpretability, and potential biases.These limitations must be addressed to ensure the reliable deployment of LLMs in production environments.The paper concludes by identifying key areas for future research, including improving the adaptability of LLMs to specific software domains, enhancing their contextual understanding, and refining their capabilities to generate semantically accurate and efficient code.This survey provides valuable insights into the evolving role of LLMs in software engineering, offering a foundation for further exploration and practical implementation.",2024-12-01,Nadia Salem; Amjad Hudaib; Khawla Al-Tarawneh; Hamza Salem; Afaf Tareef; Hadi Salloum; Manuel Mazzara,Computer Research and Modeling,article,6,https://doi.org/10.20537/2076-7633-2024-16-7-1715-1726
OpenAlex,https://openalex.org/W4414191711,10.20944/preprints202509.1036.v1,Model for the Adoption of AI Tools in the Software Development Life Cycle: A Framework for Prompt Optimization in LLMs,"Artificial Intelligence (AI) plays a key role in modern software development, signifi-cantly transforming developers’ design, writing, testing, and maintaining their code. Currently, programmers at various levels have integrated AI-based tools into different stages of the software development life cycle (SDLC), from code generation to deploy-ment. This study analyzes the impact of these technologies on professional practice, identifies the most used tools, and proposes best practices for the responsible adoption of AI, aiming to optimize its implementation efficiently and ethically. As part of this study, a methodological artifact was developed to guide the structured formulation of prompts, functioning as a model to enhance the precision and utility of AI-generated outputs. This artifact was validated through three proof-of-concept use cases (SQL queries, backend development, and deployment in AWS), demonstrating its potential as a knowledge base for teams seeking to incorporate AI tools systematically into their workflows.",2025-09-12,Vania Linette Méndez Morales; José Manuel Gómez-Zea; José Ángel Jesús Magaña; Teresa de Jesús Javier Baeza; Alejandro Hernández Cadena; J. Alvarez,Preprints.org,preprint,1,https://doi.org/10.20944/preprints202509.1036.v1
OpenAlex,https://openalex.org/W4400668070,10.1145/3657604.3664663,DevCoach: Supporting Students in Learning the Software Development Life Cycle at Scale with Generative Agents,"Supporting novice computer science students in learning the software development life cycle (SDLC) at scale is vital for ensuring the quality of future software systems. However, this presents unique challenges, including the need for effective interactive collaboration and access to diverse skill sets of members in the software development team. To address these problems, we present ''DevCoach'', an online system designed to support students learning the SDLC at scale by interacting with generative agents powered by large language models simulating members with different roles in a software development team. Our preliminary user study results reveal that DevCoach improves the experiences and outcomes for students, with regard to learning concepts in SDLC's ''Plan and Design'' and ''Develop'' phases. We aim to use our findings to enhance DevCoach to support the entire SDLC workflow by incorporating additional simulated roles and enabling students to choose their project topics. Future studies will be conducted in an online Software Engineering class at our institution, aiming to explore and inspire the development of intelligent systems that provide comprehensive SDLC learning experiences to students at scale.",2024-07-09,Tianjia Wang; Ramaraja Ramanujan; Yi Lu; Chenyu Mao; Yan Chen; Chris Brown,,conference-paper,4,https://doi.org/10.1145/3657604.3664663
OpenAlex,https://openalex.org/W4399266415,10.1007/978-3-031-60606-9_3,Evaluation of Generative AI-Assisted Software Design and Engineering: A User-Centered Approach,,2024-01-01,Mahsa Fischer; Carsten Lanquillon,Lecture notes in computer science,conference-paper,12,https://doi.org/10.1007/978-3-031-60606-9_3
OpenAlex,https://openalex.org/W4411270918,10.1109/scse65633.2025.11031000,AI Powered Integrated Code Repository Analyzer for Efficient Developer Workflow,"Transitioning between new and legacy codebases in diverse project environments poses significant challenges for developers, especially with traditional Knowledge Transfer (KT) methods, which are often resource intensive and prone to obsolescence. These limitations hinder the Software Development Life Cycle (SDLC), particularly in fast-paced industrial settings. This research introduces an AI-driven automation solution that leverages large language models (LLMs) and advanced artificial intelligence technologies to address critical gaps in technical knowledge transfer, with a focus on modern software frameworks. The proposed system reduces development costs, improves team performance, and accelerates adaptation to complex codebases. Key features include a documentation generation tool that cuts manual effort by up to 90%, with an average generation time of 6.8 minutes. Additionally, a virtual knowledge transfer assistant enhances onboarding efficiency, potentially reducing senior developer involvement by 50-60%. The system also includes an automated diagram generator that achieves 97% validation accuracy and a code smell detection tool with 71% accuracy, resulting in better code quality assessments. These findings demonstrate the effectiveness of AI-driven automation in improving developer productivity, streamlining onboarding processes, and optimizing software development workflows.",2025-04-03,Isuru Akalanka; Scheila de Ávila e Silva; Mayuran Ganeshalingam; A. T. P. L. Abeykoon; Dinuka Wijendra; Jenny Krishara,,conference-paper,4,https://doi.org/10.1109/scse65633.2025.11031000
OpenAlex,https://openalex.org/W7124959249,10.1109/aiware69974.2025.00019,Model-Assisted and Human-Guided: Perceptions and Practices of Software Professionals Using LLMs for Coding,"Large Language Models (LLMs) have quickly become a central component of modern software development workflows, and software practitioners are increasingly integrating LLMs into various stages of the software development lifecycle. Despite the growing presence of LLMs, there is still limited understanding of how these tools are actually used in practice and how professionals perceive their benefits and limitations. This paper presents preliminary findings from a global survey of 131 software practitioners. Our results reveal how LLMs are utilized for various coding-specific tasks. Software professionals report benefits such as increased productivity, reduced cognitive load, and faster learning, but also raise concerns about LLMs' inaccurate outputs, limited context awareness, and associated ethical risks. Most developers treat LLMs as assistive tools rather than standalone solutions, reflecting a cautious yet practical approach to their integration. Our findings provide an early, practitioner-focused perspective on LLM adoption, highlighting key considerations for future research and responsible use in software engineering.",2025-11-19,Italo Santos; Cleyton Ribeiro Magalhães; Ronnie de Souza Santos,,conference-paper,2,https://doi.org/10.1109/aiware69974.2025.00019
OpenAlex,https://openalex.org/W7153564888,10.5281/zenodo.19506964,"AI-First Software Development Lifecycle: An Agent-Driven Framework for Autonomous Planning, Coding, Testing, and Deployment","In the era of automation, society has invested significant effort in automating repetitive processes across various sectors to reduce the manufacturing time of many products. However, we have not given similar attention to automating software development, as it involves complex decision-making, contextual understanding, and requires human expertise and coordination. Historically, most organizations followed the waterfall methodology for the Software Development Life Cycle (SDLC), and in the early 21st century, they rapidly adopted agile methodologies with the expectation of delivering more robust and scalable products within a shorter timeframe. However, human involvement has remained central in all these methodologies until the emergence of Agentic AI. Agentic AI has the potential to transform software development in ways that have not been previously explored. In this paper, we propose an agent-driven SDLC framework that adopts an AI-first approach to software development, where human involvement is limited to governance and decision-making. The framework introduces a Central Orchestrator Agent that coordinates with specialized agents responsible for backlog planning, solution architecture, code generation, automated testing, code review, CI/CD, deployment orchestration, and production monitoring with self-healing capabilities. This AI-first approach can significantly reduce human effort and software release time, maintain high code quality through automated validation, and enable rapid incident response through autonomous hotfix generation and rollback mechanisms.",2026-02-22,Ambar Nath Saha; Debashis Patra,Zenodo (CERN European Organization for Nuclear Research),other,1,https://doi.org/10.5281/zenodo.19506964
OpenAlex,https://openalex.org/W7153076402,10.63282/3050-9262.ijaidsml-v3i3p117,LLM-Based Auto-Remediation Model for DevOps Pipeline Failures,"DevOps pipelines are the backbone of modern software delivery. They make it very easy to quickly, automatically, and continuously integrate and deploy across many other different cloud environments. However, these pipelines often fail because of configuration drifts, dependency mismatches, infrastructure inconsistencies as well as code-level errors. This causes operational bottlenecks that slow down releases along with their require a lot of human intervention. Standard remediation techniques rely heavily on these pre-written scripts, rigid rule-based frameworks, or engineers doing manual diagnostics. These methods often don't work well with the changing nature of toolchains and multi-cloud architectures. Recent progress in Large Language Models (LLMs) could make these pipelines more reliable by using context-aware reasoning, advanced root-cause analysis, and automated solution formulation. This work presents an LLM-based auto-remediation methodology designed to detect pipeline failures, analyze logs, correlate error patterns, provide corrective actions, and when feasible autonomously rectify issues in actual time. The proposed paradigm integrates natural language understanding with DevOps telemetry, source code analysis &amp; configuration verification to connect detection as well as resolution. Experimental evaluations of widely used these CI/CD systems demonstrate substantial improvements in mean time to recovery (MTTR), a reduction in repetitive manual debugging tasks, and enhanced their pipeline dependability, especially in complex cloud-native workflows. The LLM-driven system is better than typical remediation scripts because it can adapt to the latest types of failures without needing to be reprogrammed, provide better information about the context of mistakes, and works well across teams &amp; environments. This study shows how LLMs can change DevOps operations from being reactive to proactive, cut down on interruptions &amp; let engineers focus on coming up with the latest ideas instead of putting out fires. This is a huge step toward self-healing automation in modern software delivery ecosystems.",2022-01-01,Siva Sai Krishna Suryadevara,International Journal of Artificial Intelligence Data Science and Machine Learning,article,1,https://doi.org/10.63282/3050-9262.ijaidsml-v3i3p117
OpenAlex,https://openalex.org/W4416366992,10.1109/ent68818.2025.11245717,Application of Large Language Models in Software Development: Review of the Current State and Development Perspectives,"Large Language Models (LLMs) are rapidly transforming software engineering by automating tasks such as code generation, test creation, debugging, and documentation. Their integration across the software development lifecycle, from requirements analysis to deployment, introduces both unprecedented opportunities and serious challenges. This paper offers a comprehensive review of LLM applications in software engineering, contextualized within the frameworks of LLMOps and DevOps. It examines how specialized models and autonomous agents are reshaping workflows and proposes a framework for assessing organizational readiness for LLM adoption. In addition to technical capabilities, we discuss limitations such as hallucinations, context constraints, and the lack of explainability, as well as broader concerns around licensing, security, and developer deskilling. Drawing from recent research and tooling ecosystems, we synthesize the emerging best practices for safely deploying LLMs in production environments. This article aims to equip practitioners and researchers with a structured understanding of the current state and future direction of LLM-assisted software development.",2025-10-29,Božidar Radenković; Sergei Prokhorov; Miloš Radenković; Александра Лабус,,conference-paper,1,https://doi.org/10.1109/ent68818.2025.11245717
OpenAlex,https://openalex.org/W4412803170,10.1109/icirca65293.2025.11089679,Gemini Powered CI/CD Insights: An AI Agent for Real-Time Pipeline Analysis Using Natural Language Commands,"In today's fast-paced world of software delivery, keeping an eye on everything is more important than ever, especially when it comes to Continuous Integration and Continuous Deployment (CI/CD) pipelines. This paper introduces a cutting-edge AIdriven system that taps into Google's Gemini Model to offer realtime insights into the health and performance of a full-stack MERN (MongoDB, Express.js, React, Node.js) application's CI/CD pipeline managed by GitHub Actions. The system automatically collects and analyzes data from GitHub Actions CI/CD logs, cloud server metrics like CPU usage, memory utilization, and network I/O via the Heroku Platform API, as well as website performance data such as page load times and error rates from New Relic. All this information is stored in a MongoDB database and can be accessed through a user-friendly chat interface built on Streamlit, allowing developers and operations teams to ask natural language questions about their system's status. The Gemini Model then processes these inquiries and the relevant data to create easy-to-understand summaries, spot anomalies, and suggest possible root causes and optimizations. Early results show that this system can greatly improve observability, cut down troubleshooting time, and support data-driven decision-making throughout the software development lifecycle.",2025-06-25,Shanmukhi Kairuppala; Druti Tatiparti; Sivani Putta; Krushna Varshitha Kodigudla; AshaJyothi Sirapu,,conference-paper,2,https://doi.org/10.1109/icirca65293.2025.11089679
