source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4400546330,10.1007/s42524-024-4013-y,"Intelligent smelting process, management system: Efficient and intelligent management strategy by incorporating large language model","Abstract In the steelmaking industry, enhancing production cost-effectiveness and operational efficiency requires the integration of intelligent systems to support production activities. Thus, effectively integrating various production modules is crucial to enable collaborative operations throughout the entire production chain, reducing management costs and complexities. This paper proposes, for the first time, the integration of Vision-Language Model (VLM) and Large Language Model (LLM) technologies in the steel manufacturing domain, creating a novel steelmaking process management system. The system facilitates data collection, analysis, visualization, and intelligent dialogue for the steelmaking process. The VLM module provides textual descriptions for slab defect detection, while LLM technology supports the analysis of production data and intelligent question-answering. The feasibility, superiority, and effectiveness of the system are demonstrated through production data and comparative experiments. The system has significantly lowered costs and enhanced operational understanding, marking a critical step toward intelligent and cost-effective management in the steelmaking domain.",2024-07-11,Tianjie Fu; Shimin Liu; Peiyu Li,Frontiers of Engineering Management,article,27,https://doi.org/10.1007/s42524-024-4013-y
OpenAlex,https://openalex.org/W4405697100,10.3390/app142412006,Can Large-Language Models Replace Humans in Agile Effort Estimation? Lessons from a Controlled Experiment,"Effort estimation is critical in software engineering to assess the resources needed for development tasks and to enable realistic commitments in agile iterations. This study investigates whether generative AI tools, which are transforming various aspects of software development, can improve effort estimation efficiency. A controlled experiment was conducted in which development teams upgraded an existing information system, with the experimental group using the generative-AI-based tool GitLab Duo for estimation and the control group using conventional methods (e.g., planning poker or analogy-based planning). Results show that while generative-AI-based estimation tools achieved only 16% accuracy—currently insufficient for industry standards—they offered valuable support for task breakdown and iteration planning. Participants noted that a combination of conventional methods and AI-based tools could offer enhanced accuracy and efficiency in future planning.",2024-12-22,Luka Pavlič; Vasilka Saklamaeva; Tina Beranič,Applied Sciences,article,5,https://doi.org/10.3390/app142412006
OpenAlex,https://openalex.org/W4405184842,10.3390/electronics13234843,Enhancing Software Effort Estimation with Pre-Trained Word Embeddings: A Small-Dataset Solution for Accurate Story Point Prediction,"Traditional software effort estimation methods, such as term frequency–inverse document frequency (TF-IDF), are widely used due to their simplicity and interpretability. However, they struggle with limited datasets, fail to capture intricate semantics, and suffer from dimensionality, sparsity, and computational inefficiency. This study used pre-trained word embeddings, including FastText and GPT-2, to improve estimation accuracy in such cases. Seven pre-trained models were evaluated for their ability to effectively represent textual data, addressing the fundamental limitations of TF-IDF through contextualized embeddings. The results show that combining FastText embeddings with support vector machines (SVMs) consistently outperforms traditional approaches, reducing the mean absolute error (MAE) by 5–18% while achieving accuracy comparable to deep learning models like GPT-2. This approach demonstrated the adaptability of pre-trained embeddings for small datasets, balancing semantic richness with computational efficiency. The proposed method optimized project planning and resource allocation while enhancing software development through accurate story point prediction while safeguarding privacy and security through data anonymization. Future research will explore task-specific embeddings tailored to software engineering domains and investigate how dataset characteristics, such as cultural variations, influence model performance, ensuring the development of adaptable, robust, and secure machine learning models for diverse contexts.",2024-12-08,Issa Atoum; Ahmed Ali Otoom,Electronics,article,10,https://doi.org/10.3390/electronics13234843
OpenAlex,https://openalex.org/W4405602165,10.1109/icecos63900.2024.10791206,Large Language Model Employment for Story Point Estimation Problems in AGILE Development,"Software effort estimation (SEE) in Agile Software Development (ASD) has been a longstanding challenge for software engineers. The traditional approach estimates effort scores known as Story Point (SP) to measure user stories. The approach was an expert judgment method in which experts propose certain values of story points based on their experience through various mechanisms such as planning poker, Dot Voting, Bucket System, etc. The process will become challenging if experts have different opinions about the value of certain story points, which may result in a longer duration for completion. Many algorithms have been proposed to optimize the method. The utilization of Artificial Intelligence (AI) and Machine Learning (ML) has greatly simplified processes. Various algorithms are utilized, including Fuzzy, SVM, Naive Bayes, KNN, ANN, RNN, CNN, and LSTM, and utilizing Large Language Models (LLMs) for advancement. This paper employs the hybrid model of Bidirectional Encoder Representations from Transformers (BERT) - Multilayer Perceptron (MLP), which we call alterBERT, to perform regression for estimating Story Points (SP). We will assess the model over the TAWOS dataset and compare it with the previous model, GPT2SP, and other GPT2 architecture. The dataset consists of issues from 39 open-source projects mined from JIRA Software. According to the experimental result, we conclude that the alterBERT models have better performance, outperforming the other models with an average MAE and RMSE, respectively, about 1.72 and 2.51",2024-09-25,Barkhah Permana; Ridi Ferdiana; Azkario Rizky Pratama,,conference-paper,5,https://doi.org/10.1109/icecos63900.2024.10791206
OpenAlex,https://openalex.org/W4385329900,10.1016/j.jconrel.2023.07.040,An artificial intelligence-assisted physiologically-based pharmacokinetic model to predict nanoparticle delivery to tumors in mice,"The critical barrier for clinical translation of cancer nanomedicine stems from the inefficient delivery of nanoparticles (NPs) to target solid tumors. Rapid growth of computational power, new machine learning and artificial intelligence (AI) approaches provide new tools to address this challenge. In this study, we established an AI-assisted physiologically based pharmacokinetic (PBPK) model by integrating an AI-based quantitative structure-activity relationship (QSAR) model with a PBPK model to simulate tumor-targeted delivery efficiency (DE) and biodistribution of various NPs. The AI-based QSAR model was developed using machine learning and deep neural network algorithms that were trained with datasets from a published “Nano-Tumor Database” to predict critical input parameters of the PBPK model. The PBPK model with optimized NP cellular uptake kinetic parameters was used to predict the maximum delivery efficiency (DEmax) and DE at 24 (DE24) and 168 h (DE168) of different NPs in the tumor after intravenous injection and achieved a determination coefficient of R2 = 0.83 [root mean squared error (RMSE) = 3.01] for DE24, R2 = 0.56 (RMSE = 2.27) for DE168, and R2 = 0.82 (RMSE = 3.51) for DEmax. The AI-PBPK model predictions correlated well with available experimentally-measured pharmacokinetic profiles of different NPs in tumors after intravenous injection (R2 ≥ 0.70 for 133 out of 288 datasets). This AI-based PBPK model provides an efficient screening tool to rapidly predict delivery efficiency of a NP based on its physicochemical properties without relying on an animal training dataset.",2023-07-31,Wei‐Chun Chou; Qiran Chen; Long Yuan; Yi‐Hsien Cheng; Chunla He; Nancy A. Monteiro‐Riviere; Jim E. Riviere; Zhoumeng Lin,Journal of Controlled Release,article,182,https://doi.org/10.1016/j.jconrel.2023.07.040
OpenAlex,https://openalex.org/W7133949372,10.1109/access.2026.3671204,From COCOMO to GPT: A Comprehensive Evaluation of LLM-Based Software Effort Estimation,"Accurate software effort estimation remains a critical yet challenging task in software engineering. While recent advances in Large Language Models (LLMs) have demonstrated impressive capabilities across a wide range of software engineering activities, their effectiveness for effort estimation has not been systematically evaluated. This paper presents a comprehensive empirical benchmark comparing zero-shot LLM-based estimation with classical Machine Learning (ML) models and transformer-based regression approaches across two complementary settings: textual story-point estimation and structured project-level effort estimation. We evaluate multiple model families on two large-scale story-point datasets (Agile and NEO) and five widely adopted project-level datasets (Desharnais, COCOMO81, NASA93, Maxwell, and Kitchenham). Predictive accuracy is assessed across all datasets. The story-point benchmark further analyzes cross-project generalization, linguistic robustness, computational cost, and human–AI interaction effects, whereas the project-level benchmark evaluates robustness under noise injection, missing-value stress testing, and feature ablation. Experimental results show that off-the-shelf LLMs operating in zero-shot settings consistently underperform task-specific ML and transformer-based regression models in terms of absolute accuracy and cost efficiency. ClassicalMLmodels remain the most reliable estimators for structured datasets, while fine-tuned transformer regressors achieve the best performance on textual story-point estimation. Despite their lower numerical accuracy, LLMs demonstrate relatively low sensitivity to linguistic variation and may influence human judgment through persuasive explanations, as suggested by the exploratory human–LLM interaction study. These findings suggest that zero-shot LLMs may be suited as qualitative decision-support tools rather than as autonomous effort estimators. Overall, this work highlights the importance of architectural alignment, cost-aware evaluation, and human-centered considerations when deploying AI models for software effort estimation.",2026-01-01,Feisal Alaswad; E. Poovammal; Batoul Aljaddouh,IEEE Access,article,3,https://doi.org/10.1109/access.2026.3671204
OpenAlex,https://openalex.org/W4411449803,10.1145/3729356,A Knowledge Enhanced Large Language Model for Bug Localization,"A significant number of bug reports are generated every day as software systems continue to develop. Large Language Models (LLMs) have been used to correlate bug reports with source code to locate bugs automatically. The existing research has shown that LLMs are effective for bug localization and can increase software development efficiency. However, these studies still have two limitations. First, these models fail to capture context information about bug reports and source code. Second, these models are unable to understand the domain-specific expertise inherent to particular projects, such as version information in projects that are composed of alphanumeric characters without any semantic meaning. To address these challenges, we propose a K nowledge E nhanced P re- T rained model using project documents and historical code, called KEPT , for bug localization. Project documents record, revise, and restate project information that provides rich semantic information about those projects. Historical code contains rich code semantic information that can enhance the reasoning ability of LLMs. Specifically, we construct knowledge graphs from project documents and source code. Then, we introduce knowledge graphs to the LLM through soft-position embedding and visible matrices, enhancing its contextual and professional reasoning ability. To validate our model, we conducted a series of experiments on seven open-source software projects with over 6,000 bug reports. Compared with the traditional model (Locus), KEPT performs better by 33.2% to 59.5% in terms of mean reciprocal rank, mean average precision, and Top@N. Compared with the best-performing non-commercial LLM (CodeT5), KEPT achieves an improvement of 36.6% to 63.7%. Compared to the state-of-the-art commercial LLM developed by OpenAI, called text-embedding-ada-002 , KEPT achieves an average improvement of 7.8% to 17.4%. The results indicate that introducing knowledge graphs contributes to enhance the effectiveness of the LLM in bug localization.",2025-06-19,Yue Li; Bohan Liu; Ting Zhang; Zhiqi Wang; David Lo; Lanxin Yang; Jun Lyu; He Zhang,Proceedings of the ACM on software engineering.,article,7,https://doi.org/10.1145/3729356
OpenAlex,https://openalex.org/W4403620691,10.48550/arxiv.2409.06741,Generative AI for Requirements Engineering: A Systematic Literature Review,"Introduction: Requirements engineering faces challenges due to the handling of increasingly complex software systems. These challenges can be addressed using generative AI. Given that GenAI based RE has not been systematically analyzed in detail, this review examines related research, focusing on trends, methodologies, challenges, and future directions. Methods: A systematic methodology for paper selection, data extraction, and feature analysis is used to comprehensively review 238 articles published from 2019 to 2025 and available from major academic databases. Results: Generative pretrained transformer models dominate current applications (67.3%), but research remains unevenly distributed across RE phases, with analysis (30.0%) and elicitation (22.1%) receiving the most attention, and management (6.8%) underexplored. Three core challenges: reproducibility (66.8%), hallucinations (63.4%), and interpretability (57.1%) form a tightly interlinked triad affecting trust and consistency. Strong correlations (35% cooccurrence) indicate these challenges must be addressed holistically. Industrial adoption remains nascent, with over 90% of studies corresponding to early stage development and only 1.3% reaching production level integration. Conclusions: Evaluation practices show maturity gaps, limited tool and dataset availability, and fragmented benchmarking approaches. Despite the transformative potential of GenAI based RE, several barriers hinder practical adoption. The strong correlations among core challenges demand specialized architectures targeting interdependencies rather than isolated solutions. The limited deployment reflects systemic bottlenecks in generalizability, data quality, and scalable evaluation methods. Successful adoption requires coordinated development across technical robustness, methodological maturity, and governance integration.",2024-09-10,"Haowei Cheng; Jati Hiliamsyah Husen; Lu, Yijun; Racharak, Teeradaj; Nobukazu Yoshioka; Naoyasu Ubayashi; Hironori Washizaki",arXiv (Cornell University),review,7,http://arxiv.org/abs/2409.06741
OpenAlex,https://openalex.org/W4411225568,10.1111/caim.70002,Bridging the Expertise Gap: The Role of Generative AI in Supporting Project Planning Tasks for Novices and Professionals,"ABSTRACT The recent advancements in generative artificial intelligence (GenAI) could impact the traditional working style. While some professions have already been investigated, the literature falls short in the context of project management. This study examines the impact of GenAI on project managers' performance in planning tasks across different expertise levels. We employ a 2 × 2 factorial design, categorizing participants as project management novices or professionals, with groups either using GenAI or not. Key performance indicators (task completion time, subjective success and task quality) assess GenAI's role for project planning tasks. The findings indicate that GenAI enhances task performance for both novices and professionals. Contrary to expectations, the degree of improvement attributable to GenAI assistance is comparable across both expertise levels. Notably, GenAI tools elevate novices' performance to a level akin to unassisted professionals, suggesting that GenAI can effectively bridge the expertise gap in project management. This research contributes to understanding AI's utility in project management, highlighting its potential as a tool for improving efficiency and decision‐making across varying levels of expertise. The results suggest a paradigm shift in project management practices, advocating for the strategic integration of AI to optimize performance and learning while also acknowledging challenges such as overreliance and the need for structured training. This study lays the groundwork for future explorations into the nuanced impacts of AI in project management scenarios.",2025-06-12,Benjamin Hettrich; Niklas Krings; Alexander Kock,Creativity and Innovation Management,article,11,https://doi.org/10.1111/caim.70002
OpenAlex,https://openalex.org/W4413036529,10.38094/jastt62310,Software Effort Estimation Using Stacking Ensemble and Bayesian Optimization,"Accurately estimating software costs is a vital step in ensuring the successful completion of a software project. There is a need for estimation techniques that ensure projects are completed on time, within budget, and with the desired quality. Accurate estimation plays a crucial role in crafting realistic budget plans and ensuring that projects are completed on time with sufficient resources. When estimations are precise, teams can spot potential issues early, distribute resources more effectively, and handle risks with greater confidence. This research focuses on boosting the reliability of software effort estimation by applying a stacking method enhanced with Bayesian hyperparameter optimization. It leverages three core algorithms: SVM, Random Forest, and Decision Tree, each fine-tuned using the proposed approach. Evaluations across 11 public datasets reveal noteworthy improvements, ranging from 0.2 to 0.5. A significance test confirms the model’s strong performance, showing a p-value greater than 0.5, which indicates that the results are statistically meaningful. These findings suggest that combining stacking with Bayesian tuning holds promise for refining software effort predictions. It can serve as a valuable reference for future project planning across diverse modeling approaches.",2025-08-07,Muhammad Yusuf; Daniel Siahaan,Journal of Applied Science and Technology Trends,article,2,https://doi.org/10.38094/jastt62310
