source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4405826579,10.20537/2076-7633-2024-16-7-1715-1726,A survey on the application of large language models in software engineering,"Large Language Models (LLMs) are transforming software engineering by bridging the gap between natural language and programming languages.These models have revolutionized communication within development teams and the Software Development Life Cycle (SDLC) by enabling developers to interact with code using natural language, thereby improving workflow efficiency.This survey examines the impact of LLMs across various stages of the SDLC, including requirement gathering, system design, coding, debugging, testing, and documentation.LLMs have proven to be particularly useful in automating repetitive tasks such as code generation, refactoring, and bug detection, thus reducing manual effort and accelerating the development process.The integration of LLMs into the development process offers several advantages, including the automation of error correction, enhanced collaboration, and the ability to generate high-quality, functional code based on natural language input.Additionally, LLMs assist developers in understanding and implementing complex software requirements and design patterns.This paper also discusses the evolution of LLMs from simple code completion tools to sophisticated models capable of performing high-level software engineering tasks.However, despite their benefits, there are challenges associated with LLM adoption, such as issues related to model accuracy, interpretability, and potential biases.These limitations must be addressed to ensure the reliable deployment of LLMs in production environments.The paper concludes by identifying key areas for future research, including improving the adaptability of LLMs to specific software domains, enhancing their contextual understanding, and refining their capabilities to generate semantically accurate and efficient code.This survey provides valuable insights into the evolving role of LLMs in software engineering, offering a foundation for further exploration and practical implementation.",2024-12-01,Nadia Salem; Amjad Hudaib; Khawla Al-Tarawneh; Hamza Salem; Afaf Tareef; Hadi Salloum; Manuel Mazzara,Computer Research and Modeling,article,6,https://doi.org/10.20537/2076-7633-2024-16-7-1715-1726
OpenAlex,https://openalex.org/W4413804090,10.1007/978-3-031-98235-4_4,Development of Agentic Workflows with LangGraph for Software Development Life Cycle Automation,,2025-08-29,Shriraj Mandulapalli; Emilio Hernández⋆; Wayne Hall; Alireza Chakeri; Luis G. Jaimes,Communications in computer and information science,conference-paper,1,https://doi.org/10.1007/978-3-031-98235-4_4
OpenAlex,https://openalex.org/W4414191711,10.20944/preprints202509.1036.v1,Model for the Adoption of AI Tools in the Software Development Life Cycle: A Framework for Prompt Optimization in LLMs,"Artificial Intelligence (AI) plays a key role in modern software development, signifi-cantly transforming developers’ design, writing, testing, and maintaining their code. Currently, programmers at various levels have integrated AI-based tools into different stages of the software development life cycle (SDLC), from code generation to deploy-ment. This study analyzes the impact of these technologies on professional practice, identifies the most used tools, and proposes best practices for the responsible adoption of AI, aiming to optimize its implementation efficiently and ethically. As part of this study, a methodological artifact was developed to guide the structured formulation of prompts, functioning as a model to enhance the precision and utility of AI-generated outputs. This artifact was validated through three proof-of-concept use cases (SQL queries, backend development, and deployment in AWS), demonstrating its potential as a knowledge base for teams seeking to incorporate AI tools systematically into their workflows.",2025-09-12,Vania Linette Méndez Morales; José Manuel Gómez-Zea; José Ángel Jesús Magaña; Teresa de Jesús Javier Baeza; Alejandro Hernández Cadena; J. Alvarez,Preprints.org,preprint,1,https://doi.org/10.20944/preprints202509.1036.v1
OpenAlex,https://openalex.org/W4400668070,10.1145/3657604.3664663,DevCoach: Supporting Students in Learning the Software Development Life Cycle at Scale with Generative Agents,"Supporting novice computer science students in learning the software development life cycle (SDLC) at scale is vital for ensuring the quality of future software systems. However, this presents unique challenges, including the need for effective interactive collaboration and access to diverse skill sets of members in the software development team. To address these problems, we present ''DevCoach'', an online system designed to support students learning the SDLC at scale by interacting with generative agents powered by large language models simulating members with different roles in a software development team. Our preliminary user study results reveal that DevCoach improves the experiences and outcomes for students, with regard to learning concepts in SDLC's ''Plan and Design'' and ''Develop'' phases. We aim to use our findings to enhance DevCoach to support the entire SDLC workflow by incorporating additional simulated roles and enabling students to choose their project topics. Future studies will be conducted in an online Software Engineering class at our institution, aiming to explore and inspire the development of intelligent systems that provide comprehensive SDLC learning experiences to students at scale.",2024-07-09,Tianjia Wang; Ramaraja Ramanujan; Yi Lu; Chenyu Mao; Yan Chen; Chris Brown,,conference-paper,4,https://doi.org/10.1145/3657604.3664663
OpenAlex,https://openalex.org/W4409796262,10.1109/southeastcon56624.2025.10971563,A Multi-Agent LLM Environment for Software Design and Refactoring: A Conceptual Framework,"Modern software systems demand continuous evolution to maintain performance, scalability, and security. Traditional single-agent AI-driven code refactoring approaches are often limited in addressing the multi-faceted constraints (e.g., performance, security, maintainability) that emerge during complex software design tasks. In this paper, we propose a novel Multi-Agent Large Language Model (LLM) Environment for automated software design and refactoring. Our conceptual framework comprises specialized LLM “experts,” each trained or fine-tuned on a different aspect of software engineering (performance optimization, security hardening, UI/UX, maintainability). These agents collaborate in a cooperative or competitive fashion-using coordination protocols akin to consensus or auction mechanisms-to synthesize design insights and refactoring recommendations. We present formal definitions of agent interactions (including mathematical notation for termination conditions), a sequence diagram demonstrating agent collaboration, a complexity analysis of the coordination mechanism, and an expanded reference list. Preliminary experimental design is outlined to demonstrate how multi-agent interactions may resolve conflicting design goals more effectively than a single-agent approach. Our aim is to provide a roadmap for integrating multi-agent LLMs into the software development lifecycle, thereby improving development efficiency, reducing technical debt, and enhancing software quality.",2025-03-22,Vasanth Rajendran; Dinesh Besiahgari; Sachin C. Patil; Manjunath Chandrashekaraiah; Vishnu Challagulla,,conference-paper,6,https://doi.org/10.1109/southeastcon56624.2025.10971563
OpenAlex,https://openalex.org/W4412047804,10.55524/ijircst.2025.13.4.1,"A Review of Generative AI and DevOps Pipelines: CI/CD, Agentic Automation, MLOps Integration, and LLMs","This paper presents a comprehensive review of Generative AI applications in DevOps automation, covering 50 key research works published between 2023-2025. By synthesizing insights from recent research and industry practice, this paper identifies the top terms, theories, and algorithms shaping the field and offers a forward-looking perspective on the evolution of AI-driven DevOps through 2029. We analyze the transformative impact of AI-driven solutions across the software development lifecycle, including code generation, infrastructure management, continuous integration/delivery, and Kubernetes operations. The present paper is a thorough review of how generative AI and agentic workflows are changing the way modern software systems are developed, deployed, and operated. We look at the introduction of automation in continuous integration and continuous deployment (CI / CD) pipelines using AI / ML, the rise of cloud-native platforms (e.g. Docker and Kubernetes), and the Infrastructure as Code (IaC) and the rise of progressive delivery models. The paper points out the positives of these developments, which consist of efficiency, reliability, and speed of innovation, and also focuses on the issue of security, compliance, observability, and skill development. The review is a systematic study of how generative AI improves the efficiency of deployment, monitoring, and the general development workflow and solves the problem in cloud-native environments. In our analysis, we identified the rising trends in AI agents to use in DevOps, containerized AI applications, and large language models integrated into the existing DevOps toolchains. It is a review article and all the findings mentioned are by their respective authors.",2025-07-01,Satyadhar Joshi,International Journal of Innovative Research in Computer Science & Technology,article,7,https://doi.org/10.55524/ijircst.2025.13.4.1
OpenAlex,https://openalex.org/W4399266415,10.1007/978-3-031-60606-9_3,Evaluation of Generative AI-Assisted Software Design and Engineering: A User-Centered Approach,,2024-01-01,Mahsa Fischer; Carsten Lanquillon,Lecture notes in computer science,conference-paper,12,https://doi.org/10.1007/978-3-031-60606-9_3
OpenAlex,https://openalex.org/W4324299451,10.48550/arxiv.2303.07263,InferFix: End-to-End Program Repair with LLMs,"Software development life cycle is profoundly influenced by bugs: their introduction, identification, and eventual resolution account for a significant portion of software cost. This has motivated software engineering researchers and practitioners to propose different approaches for automating the identification and repair of software defects. Large language models have been adapted to the program repair task through few-shot demonstration learning and instruction prompting, treating this as an infilling task. However, these models have only focused on learning general bug-fixing patterns for uncategorized bugs mined from public repositories. In this paper, we propose InferFix: a transformer-based program repair framework paired with a state-of-the-art static analyzer to fix critical security and performance bugs. InferFix combines a Retriever -- transformer encoder model pretrained via contrastive learning objective, which aims at searching for semantically equivalent bugs and corresponding fixes; and a Generator -- a large language model (Codex Cushman) finetuned on supervised bug-fix data with prompts augmented via bug type annotations and semantically similar fixes retrieved from an external non-parametric memory. To train and evaluate our approach, we curated InferredBugs, a novel, metadata-rich dataset of bugs extracted by executing the Infer static analyzer on the change histories of thousands of Java and C# repositories. Our evaluation demonstrates that InferFix outperforms strong LLM baselines, with a top-1 accuracy of 65.6% for generating fixes in C# and 76.8% in Java. We discuss the deployment of InferFix alongside Infer at Microsoft which offers an end-to-end solution for detection, classification, and localization of bugs, as well as fixing and validation of candidate patches, integrated in the continuous integration pipeline to automate the software development workflow.",2023-03-13,Matthew Jin; Syed Shahriar; Michele Tufano; X. Shi; Shuai Lu; Neel Sundaresan; A. Svyatkovskiy,arXiv (Cornell University),preprint,2,http://arxiv.org/abs/2303.07263
OpenAlex,https://openalex.org/W4390093000,10.48550/arxiv.2312.13225,Automated DevOps Pipeline Generation for Code Repositories using Large Language Models,"Automating software development processes through the orchestration of GitHub Action workflows has revolutionized the efficiency and agility of software delivery pipelines. This paper presents a detailed investigation into the use of Large Language Models (LLMs) specifically, GPT 3.5 and GPT 4 to generate and evaluate GitHub Action workflows for DevOps tasks. Our methodology involves data collection from public GitHub repositories, prompt engineering for LLM utilization, and evaluation metrics encompassing exact match scores, BLEU scores, and a novel DevOps Aware score. The research scrutinizes the proficiency of GPT 3.5 and GPT 4 in generating GitHub workflows, while assessing the influence of various prompt elements in constructing the most efficient pipeline. Results indicate substantial advancements in GPT 4, particularly in DevOps awareness and syntax correctness. The research introduces a GitHub App built on Probot, empowering users to automate workflow generation within GitHub ecosystem. This study contributes insights into the evolving landscape of AI-driven automation in DevOps practices.",2023-12-20,Deep Mehta; Kartik Rawool; Subodh Gujar; Bowen Xu,arXiv (Cornell University),preprint,2,http://arxiv.org/abs/2312.13225
OpenAlex,https://openalex.org/W4416548195,10.48550/arxiv.2508.00083,A Survey on Code Generation with LLM-based Agents,"Code generation agents powered by large language models (LLMs) are revolutionizing the software development paradigm. Distinct from previous code generation techniques, code generation agents are characterized by three core features. 1) Autonomy: the ability to independently manage the entire workflow, from task decomposition to coding and debugging. 2) Expanded task scope: capabilities that extend beyond generating code snippets to encompass the full software development lifecycle (SDLC). 3) Enhancement of engineering practicality: a shift in research emphasis from algorithmic innovation toward practical engineering challenges, such as system reliability, process management, and tool integration. This domain has recently witnessed rapid development and an explosion in research, demonstrating significant application potential. This paper presents a systematic survey of the field of LLM-based code generation agents. We trace the technology's developmental trajectory from its inception and systematically categorize its core techniques, including both single-agent and multi-agent architectures. Furthermore, this survey details the applications of LLM-based agents across the full SDLC, summarizes mainstream evaluation benchmarks and metrics, and catalogs representative tools. Finally, by analyzing the primary challenges, we identify and propose several foundational, long-term research directions for the future work of the field.",2025-07-31,Yihong Dong; Xue Jiang; Jiaru Qian; Wang Tian; Kechi Zhang; Zhi Jin; Ge Li,arXiv (Cornell University),preprint,1,http://arxiv.org/abs/2508.00083
OpenAlex,https://openalex.org/W7124959249,10.1109/aiware69974.2025.00019,Model-Assisted and Human-Guided: Perceptions and Practices of Software Professionals Using LLMs for Coding,"Large Language Models (LLMs) have quickly become a central component of modern software development workflows, and software practitioners are increasingly integrating LLMs into various stages of the software development lifecycle. Despite the growing presence of LLMs, there is still limited understanding of how these tools are actually used in practice and how professionals perceive their benefits and limitations. This paper presents preliminary findings from a global survey of 131 software practitioners. Our results reveal how LLMs are utilized for various coding-specific tasks. Software professionals report benefits such as increased productivity, reduced cognitive load, and faster learning, but also raise concerns about LLMs' inaccurate outputs, limited context awareness, and associated ethical risks. Most developers treat LLMs as assistive tools rather than standalone solutions, reflecting a cautious yet practical approach to their integration. Our findings provide an early, practitioner-focused perspective on LLM adoption, highlighting key considerations for future research and responsible use in software engineering.",2025-11-19,Italo Santos; Cleyton Ribeiro Magalhães; Ronnie de Souza Santos,,conference-paper,2,https://doi.org/10.1109/aiware69974.2025.00019
