source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
Semantic Scholar,008f84c2d5828481504d5cce64706a4c798d2d00,10.48550/arxiv.2507.19902,AgentMesh: A Cooperative Multi-Agent Generative AI Framework for Software Development Automation,"Software development is a complex, multi-phase process traditionally requiring collaboration among individuals with diverse expertise. We propose AgentMesh, a Python-based framework that uses multiple cooperating LLM-powered agents to automate software development tasks. In AgentMesh, specialized agents - a Planner, Coder, Debugger, and Reviewer - work in concert to transform a high-level requirement into fully realized code. The Planner agent first decomposes user requests into concrete subtasks; the Coder agent implements each subtask in code; the Debugger agent tests and fixes the code; and the Reviewer agent validates the final output for correctness and quality. We describe the architecture and design of these agents and their communication, and provide implementation details including prompt strategies and workflow orchestration. A case study illustrates AgentMesh handling a non-trivial development request via sequential task planning, code generation, iterative debugging, and final code review. We discuss how dividing responsibilities among cooperative agents leverages the strengths of large language models while mitigating single-agent limitations. Finally, we examine current limitations - such as error propagation and context scaling - and outline future work toward more robust, scalable multi-agent AI systems for software engineering automation.",2025-07-26,S. Khanzadeh,arXiv.org,JournalArticle; Review,12,https://www.semanticscholar.org/paper/008f84c2d5828481504d5cce64706a4c798d2d00
Semantic Scholar,0182514f6db322445966b1a35e72256f96bb9d35,10.22214/ijraset.2026.79005,RefactorAI: An Autonomous Code Modernization Agent,"Legacy software systems form the backbone of many organizations, yet over time they accumulate significant technical
debt due to outdated architectures, inefficient design patterns, and evolving business requirements. This technical debt increases
maintenance costs, reduces system scalability, and slows down innovation. Manual code review and refactoring processes are
often time-consuming, error-prone, and heavily dependent on developer expertise, making large-scale modernization a
challenging task. To address these limitations, this project proposes RefactorAI, an autonomous code modernization agent
designed to intelligently analyze, refactor, and modernize legacy codebases with minimal human intervention. RefactorAI
integrates static code analysis techniques with advanced Artificial Intelligence methods, including Abstract Syntax Trees (ASTs),
dependency graphs, Graph Neural Networks (GNNs), and Large Language Models (LLMs). The system begins by parsing the
source code to extract structural and semantic information, constructing a comprehensive architectural and dependency model
of the codebase. Using this representation, the agent identifies technical debt indicators such as tightly coupled modules, code
smells, and inefficient design patterns. An LLM-powered reasoning engine then analyzes these insights to generate strategic
refactoring recommendations, including component restructuring and architectural improvements such as monolith
decomposition. Beyond analysis and planning, RefactorAI autonomously generates modernized, syntactically correct code
snippets for targeted components, ensuring alignment with contemporary software development practices. This end-to-end
automation significantly reduces the manual effort required for software maintenance while improving code quality, scalability,
and architectural integrity. The proposed system serves as a proof-of-concept demonstrating how AI-driven tools can accelerate
the software modernization lifecycle, enhance developer productivity, and enable organizations to extend the lifespan and value
of their legacy systems. Ultimately, RefactorAI aims to empower development teams to maintain high software velocity while
effectively managing technical debt in complex, real-world applications.",2026-04-30,Dr. H. Venkateswara Reddy,International Journal for Research in Applied Science and Engineering Technology,JournalArticle; Review,0,https://www.semanticscholar.org/paper/0182514f6db322445966b1a35e72256f96bb9d35
Semantic Scholar,01ce40f572ae1fc706f3fbd7352e9e28524b3e50,10.1109/esem64174.2025.00061,From Assessment to Enhancement of Pull Requests at Scale: Aligning Code Reviews with Developer Competencies Using Large Language Models,"Background] Efficient code review is essential in industrial software development, but writing high-quality Pull Request (PR) descriptions aligned with core software engineering competencies remains challenging. [Aims] To investigate Large Language Models (LLMs) as a reliable PR description assistant, we examined two research problems: (1) how developer competencies relate to real-world PR quality, and (2) how developers perceive PR quality and their variants (LLM-Improved). [Methods] We adopted six software engineering competencies to prompt six LLMs to score 212,687 PRs from 82 opensource projects spanning three repository archetypes. From these, we selected the top six PRs for a controlled experiment with 38 software professionals, using a $6 \times 6$ Latin square design to measure preferences. The LLMs generated three variants of each original (O) PR: degraded (D), improved from the original (IO), and improved from the degraded (ID). We then compared these variants across LLMs for semantic, lexical, and stylistic similarity. [Results] Surprisingly, our controlled experiment with 38 software professionals showed that the ID variant was rated significantly higher than both the Original PR (O) and the LLMDegraded (D) one. However, the IO variant was not significantly better, and participants complained about their verbosity and the “AI tone”. Concerning generalizability, the six LLMs produced semantically similar PRs, but with high lexical and stylistic variation. [Conclusions] This suggests LLMs can enhance PR by providing missing structure but require guidance to retain human nuance. Overall, our findings support human-centered, modelaware integration of LLMs to strengthen competency-aligned code review.",2025-10-02,L. Mariotto; C. Adriano; René Eichhorn; Daniel Burgstahler; Holger Giese,International Symposium on Empirical Software Engineering and Measurement,JournalArticle; Review,1,https://www.semanticscholar.org/paper/01ce40f572ae1fc706f3fbd7352e9e28524b3e50
Semantic Scholar,04014eb4eb633be610edce0e125f307e8af097de,10.1145/3661167.3661183,On the Use of ChatGPT for Code Review: Do Developers Like Reviews By ChatGPT?,"Code review is a critical but time-consuming process for ensuring code quality in modern software engineering. To alleviate the effort of reviewing source code, recent studies have investigated the possibility of automating the review process. Moreover, tools based on large language models such as ChatGPT are playing an increasingly important role in this vision. Understanding how these tools are used during code review can provide valuable insights for code review automation. This study investigates for what purposes developers use ChatGPT during code review and how developers react to the information and suggestions provided by ChatGPT. We manually analyze 229 review comments in 205 pull requests from 179 projects. We find that developers often use ChatGPT for outsourcing their work as frequently as asking for references. Moreover, we observe that only 30.7% of responses to the answers provided by ChatGPT are negative. We further analyze the reasons behind the negative reactions. Our results provide valuable insights for improving the effectiveness of LLMs in code reviews.",2024-06-18,Miku Watanabe; Yutaro Kashiwa; Bin Lin; Toshiki Hirao; Ken'Ichi Yamaguchi; Hajimu Iida,International Conference on Evaluation & Assessment in Software Engineering,JournalArticle; Book; Review,29,https://www.semanticscholar.org/paper/04014eb4eb633be610edce0e125f307e8af097de
Semantic Scholar,05bccbc8007cef45c1edb7e7e93bfe26ecd898ab,10.48550/arxiv.2604.05955,Does Pass Rate Tell the Whole Story? Evaluating Design Constraint Compliance in LLM-based Issue Resolution,"Repository-level issue resolution benchmarks have become a standard testbed for evaluating LLM-based agents, yet success is still predominantly measured by test pass rates. In practice, however, acceptable patches must also comply with project-specific design constraints, such as architectural conventions, error-handling policies, and maintainability requirements, which are rarely encoded in tests and are often documented only implicitly in code review discussions. This paper introduces \textit{design-aware issue resolution} and presents \bench{}, a benchmark that makes such implicit design constraints explicit and measurable. \bench{} is constructed by mining and validating design constraints from real-world pull requests, linking them to issue instances, and automatically checking patch compliance using an LLM-based verifier, yielding 495 issues and 1,787 validated constraints across six repositories, aligned with SWE-bench-Verified and SWE-bench-Pro. Experiments with state-of-the-art agents show that test-based correctness substantially overestimates patch quality: fewer than half of resolved issues are fully design-satisfying, design violations are widespread, and functional correctness exhibits negligible statistical association with design satisfaction. While providing issue-specific design guidance reduces violations, substantial non-compliance remains, highlighting a fundamental gap in current agent capabilities and motivating design-aware evaluation beyond functional correctness.",2026-04-07,Kai Yu; Zhenhao Zhou; Junhao Zeng; Ying Wang; Xueying Du; Zhiqiang Yuan; Junwei Liu; Ziyu Zhou; Yujia Wang; Chong Wang; Xin Peng,arXiv.org,JournalArticle; Review,2,https://www.semanticscholar.org/paper/05bccbc8007cef45c1edb7e7e93bfe26ecd898ab
Semantic Scholar,06af6c7f65e6bddb33a6ba9d07093ece64bf9d08,10.22214/ijraset.2026.79556,An Agentic System for Code Review & Debugging,"Automated code review is fundamental to software quality assurance, yet existing approaches either rely on
deterministic static analysis tools that lack pedagogical depth or on large language models (LLMs) that risk generating
unverified and hallucinated feedback. To address this limitation, this paper introduces an agentic AI architecture for Python
code review that decomposes the review process into specialized, collaborative agents with distinct reasoning roles. The proposed
framework employs a modular multi-agent pipeline consisting of: (i) a static analysis agent responsible for deterministic
detection of syntactic errors, code smells, and security vulnerabilities; (ii) an interpretation agent that transforms validated
diagnostic outputs into structured, beginner-oriented explanations using a grounded large language model; (iii) a scoring agent
that quantitatively evaluates code quality and assigns skill levels; and (iv) a learning agent that generates adaptive practice
recommendations based on identified knowledge gaps. By enforcing role separation and constraining generative reasoning to
verified analytical outputs, the architecture reduces hallucination risk while preserving the expressiveness and instructional
richness of LLM-based feedback. Unlike monolithic LLM-driven systems, the proposed agentic design ensures modularity,
interpretability, reproducibility, and extensibility. Experimental evaluation on curated Python programming tasks demonstrates
that the multi-agent collaboration model improves feedback reliability, conceptual clarity, and review efficiency compared to
standalone static analysis tools and single-agent LLM baselines. The results highlight the potential of agent-oriented AI
architectures for intelligent tutoring systems and next-generation AI-assisted software engineering workflows.",2026-04-30,Mrs. P. Pravallika,International Journal for Research in Applied Science and Engineering Technology,JournalArticle; Review,0,https://www.semanticscholar.org/paper/06af6c7f65e6bddb33a6ba9d07093ece64bf9d08
Semantic Scholar,0786deddbebc8daf5c8d9a93acb31e951c52dc2a,10.1145/3786583.3786910,Reducing False Positives in Static Bug Detection with LLMs: An Empirical Study in Industry,"Static analysis tools (SATs) are widely adopted in both academia and industry for improving software quality, yet their practical use is often hindered by high false positive rates, especially in large-scale enterprise systems. These false alarms demand substantial manual inspection, creating severe inefficiencies in industrial code review. While recent work has demonstrated the potential of large language models (LLMs) for false alarm reduction on open-source benchmarks, their effectiveness in real-world enterprise settings remains unclear. To bridge this gap, we conduct the first comprehensive empirical study of diverse LLM-based false alarm reduction techniques in an industrial context at Tencent, one of the largest IT companies in China. Using data from Tencent’s enterprise-customized SAT on its large-scale Advertising and Marketing Services software, we construct a dataset of 433 alarms (328 false positives, 105 true positives) covering three common bug types. Through interviewing developers and analyzing the data, our results highlight the prevalence of false positives, which wastes substantial manual effort (e.g., 10 - 20 minutes of manual inspection per alarm). Meanwhile, our results show the huge potential of LLMs for reducing false alarms in industrial settings (e.g., hybrid techniques of LLM and static analysis eliminate 94–98% of false positives with high recall). Furthermore, LLM-based techniques are cost-effective, with per-alarm costs as low as 2.1–109.5 seconds and $0.0011–$0.12, representing orders-of-magnitude savings compared to manual review. Finally, our case analysis further identifies key limitations of LLM-based false alarm reduction in industrial settings.",2026-01-26,Xueying Du; Jiayi Feng; Yi Zou; Wei Xu; Jie Ma; Wei Zhang; Sisi Liu; Xin Peng; Yiling Lou,,Book; JournalArticle; Review,11,https://www.semanticscholar.org/paper/0786deddbebc8daf5c8d9a93acb31e951c52dc2a
Semantic Scholar,0928a330650c9e463866c6582b0db4f5e0f16381,,To Ban or not to Ban? How Open Source Projects Govern GenAI Contributions,"Generative AI (GenAI) is playing an increasingly important role in open source software (OSS). Beyond completing code and documentation, GenAI is increasingly involved in issues, pull requests, code reviews, and security reports. Yet, cheaper generation does not mean cheaper review - and the resulting maintenance burden has pushed OSS projects to experiment with GenAI-specific rules in contribution guidelines, security policies, and repository instructions, even including a total ban on AI-assisted contributions. However, governing GenAI in OSS is far more than a ban-or-not question. The responses remain scattered, with neither a shared governance framework in practice nor a systematic understanding in research. Therefore, in this paper, we conduct a multi-stage analysis on various qualitative materials related to GenAI governance retrieved from 67 highly visible OSS projects. Our analysis identifies recurring concerns across contribution workflows, derives three governance orientations, and maps out 12 governance strategies and their policy instruments. We show that governing GenAI in OSS extends well beyond banning - it requires coordinated responses across accountability, verification, review capacity, code provenance, and platform infrastructure. Overall, our work distills dispersed community practices into a structured overview, providing a conceptual baseline for researchers and a practical reference for maintainers and platform designers.",2026-03-27,Wenhao Yang; Runzhi He; Minghui Zhou,,Review,1,https://www.semanticscholar.org/paper/0928a330650c9e463866c6582b0db4f5e0f16381
Semantic Scholar,0a3a41700449526e14e7606add96e66321be4d1e,10.34190/icair.5.1.3975,Vibe Coding a Research Probe for Exploring AI/Voice Based Code Reviews,"Generative AI tools increasingly shape established software engineering practices such as code review, but the socio-technical implications of using AI for these practices remain understudied. In this paper we first introduce vibe coding (Andrej Karpathy [@karpathy], 2025) as a method for allowing researchers with limited coding experience to rapidly create custom made probes for conducting research. Guided by Alami and Ernst’s (2025) findings on AI-generated feedback for code review, we introduce a vibe coded AI/Voice based code review prototype as a provotype (Boer and Donovan, 2012). We then outline an explorative study to critically assess the socio-technical effects of using AI based voice interfaces in code reviews. We propose a qualitative approach, based on the Disruptive Research Playbook (Storey et al., 2024), involving Danish software developers to investigate voice-based feedback's impact on topics including trust, collaboration, and perceived skill shifts. Initial methodological reflections emphasize the need for cautious exploration using the provotype as an intervention for gathering data in the form of reactions, expectations, and concern about the effects of AI interactions, in the established professional practise of code review. Next steps are to finalize the provotype, complete the research design and collect and analyze qualitative data from interventions with danish software developer teams.",2025-12-04,Martin Gundtoft,,JournalArticle; Conference; Review,0,https://www.semanticscholar.org/paper/0a3a41700449526e14e7606add96e66321be4d1e
Semantic Scholar,0a733c8b0ef11883cc668414858dca9f0c488dc5,10.36871/26189976.2026.06.015,Architecture of LLM integration into CI/CD Pipeline for automated code review: latency analysis and embedding patterns,"The paper addresses architectural approaches to embedding large language models (LLMs) into continuous integration and delivery (CI/CD) pipelines for automated code review. Integration points (local tooling, pipeline stages, post-processing), roles of LLMs, and deployment models are examined: blocking (inline), asynchronous, hybrid with confidence gating, and local inference. Engineering patterns are systematized, including diff-based analysis, rule-augmented pipelines, confidence-driven gating, multi-stage review, and feedback loops. Limitations are analyzed: output non-determinism, hallucinations in code review, risks of source-code leakage via external APIs, pay-per-token cost, and vendor lock-in. Prospective uses of LLMs for detecting semantically dead code and a concept of an autonomous CI agent with dynamic verification in an isolated environment are discussed. The synthesis highlights trade-offs among control strictness, pipeline latency, and operational cost.",2026,Alexander Olegovich Anurov; Gennady G. Bulgakov; Ivan N. Petrov; S. Yarushev,SOFT MEASUREMENTS AND COMPUTING,JournalArticle; Review,0,https://www.semanticscholar.org/paper/0a733c8b0ef11883cc668414858dca9f0c488dc5
