source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4406324010,10.1145/3712005,The Current Challenges of Software Engineering in the Era of Large Language Models,"With the advent of large language models (LLMs) in the AI area, the field of software engineering (SE) has also witnessed a paradigm shift. These models, by leveraging the power of deep learning and massive amounts of data, have demonstrated an unprecedented capacity to understand, generate, and operate programming languages. They can assist developers in completing a broad spectrum of software development activities, encompassing software design, automated programming, and maintenance, which potentially reduces huge human efforts. Integrating LLMs within the SE landscape (LLM4SE) has become a burgeoning trend, necessitating exploring this emergent landscape’s challenges and opportunities. The article aims at revisiting the software development lifecycle (SDLC) under LLMs, and highlighting challenges and opportunities of the new paradigm. The article first summarizes the overall process of LLM4SE, and then elaborates on the current challenges based on a through discussion. The discussion was held among more than 20 participants from academia and industry, specializing in fields such as SE and artificial intelligence. Specifically, we achieve 26 key challenges from seven aspects, including software requirement and design, coding assistance, testing code generation, code review, code maintenance, software vulnerability management, and data, training, and evaluation. We hope the achieved challenges would benefit future research in the LLM4SE field.",2025-01-13,Cuiyun Gao; Xing Hu; Shan Gao; Xin Xia; Zhi Jin,ACM Transactions on Software Engineering and Methodology,article,39,https://doi.org/10.1145/3712005
OpenAlex,https://openalex.org/W4403230122,10.30574/ijsra.2024.13.1.1837,Integrating Generative AI into the Software Development Lifecycle: Impacts on Code Quality and Maintenance,"Recent advances in generative AI have depicted it as a revolutionary approach in the software development technologies pioneered to improve the codes' reliability and sustain their quality and performance. Generative AI tools can help develop code independently, suggest intelligent solutions and ideas, and enhance several development procedures thanks to superior algorithms and machine learning features. This paper discusses how generative AI can/has been applied within software development to achieve the following three goals: First, to increase the code quality using automated code generation/review. Second, the code maintainability should be improved through standards and documentation. Third, to increase the up-to-speed development productivity due to AI-based automation, namely the automation of repetitive tasks and fast prototyping. The paper also considers issues and difficulties that can be tied to AI in this context: problems of dependence on AI, ethical and security issues, and technical imperfections. Finally, the implications of generative AI in software development in the future are presented, which can open a new direction in the development of software products while primarily pointing to the processes of managing the introduction of generative AI. Using the evaluation of the current possibilities and future perspectives of generative AI presented in this paper, one can conclude its impact on the future of software engineering.",2024-10-08,Ayyappa Sajja; Dheerender Thakur; Aditya Mehra,International Journal of Science and Research Archive,article,6,https://doi.org/10.30574/ijsra.2024.13.1.1837
OpenAlex,https://openalex.org/W4400484653,10.1145/3663529.3663841,Exploring LLM-Based Agents for Root Cause Analysis,"The growing complexity of cloud based software systems has resulted in incident management becoming an integral part of the software development lifecycle. Root cause analysis (RCA), a critical part of the incident management process, is a demanding task for on-call engineers, requiring deep domain knowledge and extensive experience with a team’s specific services. Automation of RCA can result in significant savings of time, and ease the burden of incident management on on-call engineers. Recently, researchers have utilized Large Language Models (LLMs) to perform RCA, and have demonstrated promising results. However, these approaches are not able to dynamically collect additional diagnostic information such as incident related logs, metrics or databases, severely restricting their ability to diagnose root causes. In this work, we explore the use of LLM based agents for RCA to address this limitation. We present a thorough empirical evaluation of a ReAct agent equipped with retrieval tools, on an out-of-distribution dataset of production incidents collected at a large IT corporation. Results show that ReAct performs competitively with strong retrieval and reasoning baselines, but with highly increased factual accuracy. We then extend this evaluation by incorporating discussions associated with incident reports as additional inputs for the models, which surprisingly does not yield significant performance improvements. Lastly, we conduct a case study with a team at Microsoft to equip the ReAct agent with tools that give it access to external diagnostic services that are used by the team for manual RCA. Our results show how agents can overcome the limitations of prior work, and practical considerations for implementing such a system in practice.",2024-07-10,Devjeet Roy; Xuchao Zhang; Rashi Bhave; Chetan Bansal; Pedro Las-Casas; Rodrigo Fonseca; Saravan Rajmohan,,conference-paper,79,https://doi.org/10.1145/3663529.3663841
OpenAlex,https://openalex.org/W4386425097,10.2118/215491-ms,AI Augmented Engineering Intelligence for Industrial Equipment,"Abstract This paper presents an Artificial Intelligence (AI) based implementation for anomaly detection in critical industrial equipment at TotalEnergies. The approach was initially inspired by the work of Sipple, J. (2020), on AI anomaly detection in smart buildings. This approach has since then been adapted, applied, and extended to also handle multidimensional time series data effectively, whilst keeping model interpretability by design. The AI models have been successfully deployed in various North Sea assets and have been able to detect anomalous behaviour in the industrial rotating equipment, leading to improved visibility, efficiency, and reliability. The paper also discusses the motivations for the business case and change management processes associated with the implementation of the AI models.",2023-09-05,Patrícia Santos; Laura Helen Aldren; Eileen Melvin; Joo‐Hwee Lim; G. Steven McMillan; H. J. Yang; Christopher W. Fraser; James O’Donnell,,conference-paper,3,https://doi.org/10.2118/215491-ms
OpenAlex,https://openalex.org/W4404480712,10.1109/mc.2024.3474789,Generative AI in the Software Development Lifecycle,"We conducted a virtual roundtable on generative AI (GenAI), human/machine teaming, and the future of the software development lifecycle (SDLC). Experts from industry, academia, and government explored how GenAI is transforming the SDLC across mission and business domains.",2024-11-18,Tracy Bannon; Phillip A. Laplante,Computer,article,2,https://doi.org/10.1109/mc.2024.3474789
OpenAlex,https://openalex.org/W4393948377,10.1016/j.orgdyn.2024.101045,Generative AI in Responsible Conversational Agent Integration: Guidelines for Service Managers,"Responsible integration of conversational agents (CAs) like chatbots is crucial for service firms to mitigate risks and foster positive outcomes. This article provides managerial guidelines through a Corporate Digital Responsibility (CDR) lens, focusing on CDR Culture, Management Structure, and Digital Governance across the service firm, software provider, and customers/society. It examines how organizational sensemaking processes of creation, interpretation, and enactment are triggered by CA-related issues and events. The research highlights the role of generative AI (GenAI) in implementing CDR factors and responsible CA software development lifecycle phases during development and integration. Guidelines are provided for leveraging GenAI to enhance CDR Culture, incorporate ethical considerations into CDR Management Structure, and enable robust Digital Governance mechanisms to prioritize customer/societal well-being. A multilevel framework illustrates reinforcing the guidelines through organizational sensemaking processes, and fostering responsible CA integration aligned with ethical principles and societal values.",2024-04-01,Karim Sidaoui; Dominik Mahr; Gaby Odekerken‐Schröder,Organizational Dynamics,article,27,https://doi.org/10.1016/j.orgdyn.2024.101045
OpenAlex,https://openalex.org/W4389195072,10.1016/j.iswa.2023.200308,ChatGPT and finetuned BERT: A comparative study for developing intelligent design support systems,"Large Language Models (LLMs), like ChatGPT, have sparked considerable interest among researchers across diverse disciplines owing to their remarkable text processing and generation capabilities. While ChatGPT is typically employed for tasks involving general knowledge, researchers increasingly explore the potential of this LLM-based tool in specific domains to enhance productivity. This study aims to compare the performance of a finetuned BERT model with that of ChatGPT on a domain-specific dataset in the context of developing an intelligent design support system. Through experiments conducted on classification and generation tasks, the knowledge transfer and elicitation abilities of ChatGPT are examined and contrasted with those of the finetuned BERT model. The findings indicate that ChatGPT exhibits comparable performance to the finetuned BERT model in sentence-level classification tasks but struggles with short sequences. However, ChatGPT's classification performance significantly improves when a few-shot setting is applied. Moreover, it can filter out unrelated data and enhance dataset quality by assimilating the underlying domain knowledge. Regarding content generation, ChatGPT with a zero-shot setting produces informative and readable output for domain-specific questions, albeit with an excessive amount of unrelated information, which can burden readers. In conclusion, ChatGPT demonstrates a promising potential for application in facilitating data labeling, knowledge transfer, and knowledge elicitation tasks. With minimal guidance, ChatGPT can substantially enhance the efficiency of domain experts in accomplishing their objectives. The findings suggest a nuanced integration of artificial intelligence (AI) with human expertise, bridging the gap from mere classification models to sophisticated human-analogous text generation systems. This heralds a future in AI-augmented engineering design where the robust capabilities of AI technologies seamlessly complement human creativity and innovation.",2023-11-30,Yunjian Qiu; Yan Jin,Intelligent Systems with Applications,article,46,https://doi.org/10.1016/j.iswa.2023.200308
OpenAlex,https://openalex.org/W4391021472,10.1109/iisec59749.2023.10391027,AI-Powered Software Testing: The Impact of Large Language Models on Testing Methodologies,"Software testing is a crucial aspect of the software development lifecycle, ensuring the delivery of high-quality, reliable, and secure software systems. With the advancements in Artificial Intelligence (AI) and Natural Language Processing (NLP), Large Language Models (LLMs) have emerged as powerful tools capable of understanding and processing natural language texts easly. This article investigates the application of AI-based software testing, with a specific focus on the impact of LLMs in traditional testing methodologies. Through a comprehensive review of relevant literature and SeturDigital’s 25 year testing experience, this article explores the potential benefits, challenges, and prospects of integrating LLMs into software testing.",2023-12-21,Vahit Bayrı; Ece Demirel,,conference-paper,19,https://doi.org/10.1109/iisec59749.2023.10391027
OpenAlex,https://openalex.org/W4378473878,10.48550/arxiv.2305.14752,A New Era in Software Security: Towards Self-Healing Software via Large Language Models and Formal Verification,"This paper introduces an innovative approach that combines Large Language Models (LLMs) with Formal Verification strategies for automatic software vulnerability repair. Initially, we employ Bounded Model Checking (BMC) to identify vulnerabilities and extract counterexamples. These counterexamples are supported by mathematical proofs and the stack trace of the vulnerabilities. Using a specially designed prompt, we combine the original source code with the identified vulnerability, including its stack trace and counterexample that specifies the line number and error type. This combined information is then fed into an LLM, which is instructed to attempt to fix the code. The new code is subsequently verified again using BMC to ensure the fix succeeded. We present the ESBMC-AI framework as a proof of concept, leveraging the well-recognized and industry-adopted Efficient SMT-based Context-Bounded Model Checker (ESBMC) and a pre-trained transformer model to detect and fix errors in C programs, particularly in critical software components. We evaluated our approach on 50,000 C programs randomly selected from the FormAI dataset with their respective vulnerability classifications. Our results demonstrate ESBMC-AI's capability to automate the detection and repair of issues such as buffer overflow, arithmetic overflow, and pointer dereference failures with high accuracy. ESBMC-AI is a pioneering initiative, integrating LLMs with BMC techniques, offering potential integration into the continuous integration and deployment (CI/CD) process within the software development lifecycle.",2023-05-24,Norbert Tihanyi; Ridhi Jain; Yiannis Charalambous; Mohamed Amine Ferrag; Youcheng Sun; Lucas C. Cordeiro,arXiv (Cornell University),preprint,30,http://arxiv.org/abs/2305.14752
OpenAlex,https://openalex.org/W4409499937,10.4018/979-8-3693-6250-1.ch002,Generative AI in the Software Development Lifecycle,"The primary objective of this chapter is focused on Generative AI and its role in the software development process. Software development is thought to be significantly disrupted by generative AI. It has been demonstrated that platforms, repositories, clouds, and tool and process automation increase output, cost, and quality. With its quickly growing capabilities, generative AI represents a significant advancement in this field. It is a new important enabling technology that may be utilized for various things, from replacing manual and repetitive jobs to fostering creativity. As the capabilities of large language models (LLMs) grow, so do the opportunities. This has brought up issues with intellectual property, legislation, ethics, education, and criminal activity. We examined the possibilities of LLM and generative AI technologies for upcoming software development avenues.",2025-02-28,Imdad Ali Shah; Imtiaz Hussain Kalwar; Mansoor Ebrahim,IGI Global eBooks,book-chapter,1,https://doi.org/10.4018/979-8-3693-6250-1.ch002
