source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W2151905266,10.1177/154193120605000909,Nasa-Task Load Index (NASA-TLX); 20 Years Later,"NASA-TLX is a multi-dimensional scale designed to obtain workload estimates from one or more operators while they are performing a task or immediately afterwards. The years of research that preceded subscale selection and the weighted averaging approach resulted in a tool that has proven to be reasonably easy to use and reliably sensitive to experimentally important manipulations over the past 20 years. Its use has spread far beyond its original application (aviation), focus (crew complement), and language (English). This survey of 550 studies in which NASA-TLX was used or reviewed was undertaken to provide a resource for a new generation of users. The goal was to summarize the environments in which it has been applied, the types of activities the raters performed, other variables that were measured that did (or did not) covary, methodological issues, and lessons learned",2006-10-01,Sandra G. Hart,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,article,4196,https://doi.org/10.1177/154193120605000909
OpenAlex,https://openalex.org/W4245990317,10.1037/e577632012-009,Nasa-task load index (NASA-TLX); 20 years later,,2006-01-01,Sandra G. Hart,PsycEXTRA Dataset,dataset,855,https://doi.org/10.1037/e577632012-009
OpenAlex,https://openalex.org/W2904707672,10.1177/0018720818809590,"Workload and Performance: Associations, Insensitivities, and Dissociations","OBJECTIVE: The aim of this study was to distill and define those influences under which change in objective performance level and the linked cognitive workload reflections of subjective experience and physiological variation either associate, dissociate, or are insensitive, one to another. BACKGROUND: Human factors/ergonomics frequently employs users' self-reports of their own conscious experience, as well as their physiological reactivity, to augment the understanding of changing performance capacity. Under some circumstances, these latter workload responses are the only available assessment information to hand. How such perceptions and physiological responses match, fail to match, or are insensitive to the change in primary-task performance can prove critical to operational success. The reasons underlying these associations, dissociations, and insensitivities are central to the success of future effective human-machine interaction. METHOD: Using extant research on the relations between differing methods of workload assessment, factors influencing their association, dissociation, and insensitivity are identified. RESULTS: Dissociations and insensitivities occur more frequently than extant explanatory theories imply. Methodological and conceptual reasons for these patterns of incongruity are identified and evaluated. APPLICATION: We often seek convergence of results in order to provide coherent explanations as bases for future prediction and practical design implementation. Identifying and understanding the causes as to why different reflections of workload diverge can help practitioners toward operational success.",2018-12-06,Peter A. Hancock; Gerald Matthews,Human Factors The Journal of the Human Factors and Ergonomics Society,article,140,https://doi.org/10.1177/0018720818809590
OpenAlex,https://openalex.org/W4235786747,10.1109/icse.2013.6606617,"Expectations, outcomes, and challenges of modern code review","Code review is a common software engineering practice employed both in open source and industrial contexts. Review today is less formal and more “lightweight” than the code inspections performed and studied in the 70s and 80s. We empirically explore the motivations, challenges, and outcomes of tool-based code reviews. We observed, interviewed, and surveyed developers and managers and manually classified hundreds of review comments across diverse teams at Microsoft. Our study reveals that while finding defects remains the main motivation for review, reviews are less about defects than expected and instead provide additional benefits such as knowledge transfer, increased team awareness, and creation of alternative solutions to problems. Moreover, we find that code and change understanding is the key aspect of code reviewing and that developers employ a wide range of mechanisms to meet their understanding needs, most of which are not met by current tools. We provide recommendations for practitioners and researchers.",2013-05-01,Alberto Bacchelli; Christian Bird,,conference-paper,595,https://doi.org/10.1109/icse.2013.6606617
OpenAlex,https://openalex.org/W3135708166,10.1145/3454122.3454124,The SPACE of Developer Productivity,"Developer productivity is about more than an individual's activity levels or the efficiency of the engineering systems relied on to ship software, and it cannot be measured by a single metric or dimension. The SPACE framework captures different dimensions of productivity, and here we demonstrate how this framework can be used to understand productivity in practice and why using it will help teams better understand developer productivity and create better measures to inform their work and teams.",2021-02-28,Nicole Forsgren; Margaret‐Anne Storey; Chandra Maddila; Thomas Zimmermann; Brian Houck; Jenna Butler,Queue,article,152,https://doi.org/10.1145/3454122.3454124
OpenAlex,https://openalex.org/W4320854981,10.48550/arxiv.2302.06590,The Impact of AI on Developer Productivity: Evidence from GitHub Copilot,"Generative AI tools hold promise to increase human productivity. This paper presents results from a controlled experiment with GitHub Copilot, an AI pair programmer. Recruited software developers were asked to implement an HTTP server in JavaScript as quickly as possible. The treatment group, with access to the AI pair programmer, completed the task 55.8% faster than the control group. Observed heterogenous effects show promise for AI pair programmers to help people transition into software development careers.",2023-02-13,Sida Peng; Eirini Kalliamvakou; Peter Cihon; Mert Demirer,arXiv (Cornell University),preprint,262,http://arxiv.org/abs/2302.06590
OpenAlex,https://openalex.org/W2091990486,10.5555/2486788.2486882,"Expectations, outcomes, and challenges of modern code review","Abstract—Code review is a common software engineering practice employed both in open source and industrial contexts. Review today is less formal and more &amp;quot;lightweight &amp;quot; than the code inspections performed and studied in the 70s and 80s. We empirically explore the motivations, challenges, and outcomes of tool-based code reviews. We observed, interviewed, and surveyed developers and managers and manually classified hundreds of review comments across diverse teams at Microsoft. Our study reveals that while finding defects remains the main motivation for review, reviews are less about defects than expected and instead provide additional benefits such as knowledge transfer, increased team awareness, and creation of alternative solutions to problems. Moreover, we find that code and change understanding is the key aspect of code reviewing and that developers employ a wide range of mechanisms to meet their understanding needs, most of which are not met by current tools. We provide recommendations for practitioners and researchers. I.",2013-05-18,Alberto Bacchelli; Christian Bird,,article,443,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.362.5866
OpenAlex,https://openalex.org/W2019257047,10.1007/s10664-015-9381-9,An empirical study of the impact of modern code review practices on software quality,,2015-04-24,Shane McIntosh; Yasutaka Kamei; Bram Adams; Ahmed E. Hassan,Empirical Software Engineering,article,334,https://doi.org/10.1007/s10664-015-9381-9
OpenAlex,https://openalex.org/W2344367508,10.1109/tse.2015.2500238,Automatically Recommending Peer Reviewers in Modern Code Review,"Code review is an important part of the software development process. Recently, many open source projects have begun practicing code review through “modern” tools such as GitHub pull-requests and Gerrit. Many commercial software companies use similar tools for code review internally. These tools enable the owner of a source code change to request individuals to participate in the review, i.e., reviewers. However, this task comes with a challenge. Prior work has shown that the benefits of code review are dependent upon the expertise of the reviewers involved. Thus, a common problem faced by authors of source code changes is that of identifying the best reviewers for their source code change. To address this problem, we present an approach, namely cHRev, to automatically recommend reviewers who are best suited to participate in a given review, based on their historical contributions as demonstrated in their prior reviews. We evaluate the effectiveness of cHRev on three open source systems as well as a commercial codebase at Microsoft and compare it to the state of the art in reviewer recommendation. We show that by leveraging the specific information in previously completed reviews (i.e.,quantification of review comments and their recency), we are able to improve dramatically on the performance of prior approaches, which (limitedly) operate on generic review information (i.e., reviewers of similar source code file and path names) or source coderepository data. We also present the insights into why our approach cHRev outperforms the existing approaches.",2015-11-12,Motahareh Bahrami Zanjani; Huzefa Kagdi; Christian Bird,IEEE Transactions on Software Engineering,article,178,https://doi.org/10.1109/tse.2015.2500238
OpenAlex,https://openalex.org/W2915232514,10.1109/tse.2019.2900308,What Predicts Software Developers’ Productivity?,"Organizations have a variety of options to help their software developers become their most productive selves, from modifying office layouts, to investing in better tools, to cleaning up the source code. But which options will have the biggest impact? Drawing from the literature in software engineering and industrial/organizational psychology to identify factors that correlate with productivity, we designed a survey that asked 622 developers across 3 companies about these productivity factors and about self-rated productivity. Our results suggest that the factors that most strongly correlate with self-rated productivity were non-technical factors, such as job enthusiasm, peer support for new ideas, and receiving useful feedback about job performance. Compared to other knowledge workers, our results also suggest that software developers' self-rated productivity is more strongly related to task variety and ability to work remotely.",2019-02-19,Emerson Murphy-Hill; Ciera Jaspan; Caitlin Sadowski; David Shepherd; Michael Phillips; Collin Winter; Andrea Knight; Edward K. Smith; Matthew Jorde,IEEE Transactions on Software Engineering,article,98,https://doi.org/10.1109/tse.2019.2900308
OpenAlex,https://openalex.org/W2808429234,10.1145/3183519.3183525,Modern code review,"Employing lightweight, tool-based code review of code changes (aka modern code review) has become the norm for a wide variety of open-source and industrial systems. In this paper, we make an exploratory investigation of modern code review at Google. Google introduced code review early on and evolved it over the years; our study sheds light on why Google introduced this practice and analyzes its current status, after the process has been refined through decades of code changes and millions of code reviews. By means of 12 interviews, a survey with 44 respondents, and the analysis of review logs for 9 million reviewed changes, we investigate motivations behind code review at Google, current practices, and developers' satisfaction and challenges.",2018-05-27,Caitlin Sadowski; Emma Söderberg; Luke Church; Michal Sipko; Alberto Bacchelli,,conference-paper,275,https://doi.org/10.1145/3183519.3183525
OpenAlex,https://openalex.org/W2546705944,10.1145/2950290.2983989,Disrupting developer productivity one bot at a time,"Bots are used to support different software development activities, from automating repetitive tasks to bridging knowledge and communication gaps in software teams. We anticipate the use of Bots will increase and lead to improvements in software quality and developer and team productivity, but what if the disruptive effect is not what we expect?",2016-11-01,Margaret‐Anne Storey; Alexey Zagalsky,,conference-paper,149,https://doi.org/10.1145/2950290.2983989
